date,open,high,low,close,volume,suspicious_flag
2019-04-26,2925.81,2939.88,2917.56,2939.88,541398134.0,
2019-04-29,2940.58,2949.52,2939.35,2943.03,477408598.0,
2019-04-30,2937.14,2948.22,2924.11,2945.83,676027330.0,
2019-05-01,2952.33,2954.13,2923.36,2923.73,566350765.0,
2019-05-02,2922.16,2931.68,2900.5,2917.52,532680924.0,
2019-05-03,2929.21,2947.85,2929.21,2945.64,499665800.0,
2019-05-06,2908.89,2937.32,2898.21,2932.47,499639973.0,
2019-05-07,2913.03,2913.03,2862.6,2884.05,632872756.0,
2019-05-08,2879.61,2897.96,2873.28,2879.42,525766104.0,
2019-05-09,2859.84,2875.97,2836.4,2870.72,544559863.0,
2019-05-10,2863.1,2891.31,2825.39,2881.4,529803868.0,
2019-05-13,2840.19,2840.19,2801.43,2811.87,638798515.0,
2019-05-14,2820.12,2852.54,2820.12,2834.41,522835289.0,
2019-05-15,2820.38,2858.68,2815.08,2850.96,486172172.0,
2019-05-16,2855.8,2892.15,2855.8,2876.32,502289680.0,
2019-05-17,2858.6,2885.48,2854.23,2859.53,566146621.0,
2019-05-20,2841.94,2853.86,2831.29,2840.23,510201802.0,
2019-05-21,2854.02,2868.88,2854.02,2864.36,475932198.0,
2019-05-22,2856.06,2865.47,2851.11,2856.27,432635196.0,
2019-05-23,2836.7,2836.7,2805.49,2822.24,577204331.0,
2019-05-24,2832.41,2841.36,2820.19,2826.06,399877052.0,
2019-05-28,2830.03,2840.51,2801.58,2802.39,947941654.0,
2019-05-29,2790.25,2792.03,2766.06,2783.02,539210768.0,
2019-05-30,2786.94,2799.0,2776.74,2788.86,411329242.0,
2019-05-31,2766.15,2768.98,2750.52,2752.06,591092195.0,
2019-06-03,2751.53,2763.07,2728.81,2744.45,679951656.0,
2019-06-04,2762.64,2804.49,2762.64,2803.27,597988580.0,
2019-06-05,2818.09,2827.28,2800.92,2826.15,544464440.0,
2019-06-06,2828.51,2852.1,2822.45,2843.49,539033231.0,
2019-06-07,2852.87,2884.97,2852.87,2873.34,483825470.0,
2019-06-10,2885.83,2904.77,2885.51,2886.73,484195735.0,
2019-06-11,2903.27,2910.61,2878.53,2885.72,579421044.0,
2019-06-12,2882.73,2888.57,2874.68,2879.84,410704592.0,
2019-06-13,2886.24,2895.24,2881.99,2891.64,438698518.0,
2019-06-14,2886.82,2894.45,2879.62,2886.98,433947868.0,
2019-06-17,2889.75,2897.27,2887.3,2889.67,426463784.0,
2019-06-18,2906.71,2930.79,2905.44,2917.75,514367010.0,
2019-06-19,2920.55,2931.74,2911.43,2926.46,527372080.0,
2019-06-20,2949.6,2958.06,2931.5,2954.18,576775899.0,
2019-06-21,2952.71,2964.15,2946.87,2950.46,1423703583.0,
2019-06-24,2951.42,2954.92,2944.05,2945.35,499305728.0,
2019-06-25,2945.78,2946.52,2916.01,2917.38,545010696.0,
2019-06-26,2926.07,2932.59,2912.99,2913.78,553477142.0,
2019-06-27,2919.66,2929.3,2918.57,2924.92,441949422.0,
2019-06-28,2932.94,2943.98,2929.05,2941.76,1133181867.0,
2019-07-01,2971.41,2977.93,2952.22,2964.33,527362600.0,
2019-07-02,2964.66,2973.21,2955.92,2973.01,434838341.0,
2019-07-03,2978.08,2995.84,2977.96,2995.82,326856578.0,
2019-07-05,2984.25,2994.03,2967.97,2990.41,357588829.0,
2019-07-08,2979.77,2980.76,2970.09,2975.95,439398597.0,
2019-07-09,2965.52,2981.9,2963.44,2979.63,430659676.0,
2019-07-10,2989.3,3002.98,2984.62,2993.07,428395107.0,
2019-07-11,2999.62,3002.33,2988.8,2999.91,433609504.0,
2019-07-12,3003.36,3013.92,3001.87,3013.77,422619276.0,
2019-07-15,3017.8,3017.8,3008.77,3014.3,443283504.0,
2019-07-16,3012.13,3015.02,3001.15,3004.04,429795268.0,
2019-07-17,3005.1,3005.26,2984.25,2984.42,450359991.0,
2019-07-18,2978.87,2998.28,2973.09,2995.11,462670449.0,
2019-07-19,3004.26,3006.02,2975.86,2976.61,542235630.0,
2019-07-22,2981.93,2990.71,2976.65,2985.03,454754463.0,
2019-07-23,2994.74,3005.9,2988.56,3005.47,442632985.0,
2019-07-24,2998.77,3019.59,2996.82,3019.56,511237434.0,
2019-07-25,3016.26,3016.31,2997.24,3003.67,535005428.0,
2019-07-26,3013.25,3027.98,3012.59,3025.86,467251910.0,
2019-07-29,3024.47,3025.61,3014.3,3020.97,439791578.0,
2019-07-30,3007.66,3017.19,3000.94,3013.18,445105355.0,
2019-07-31,3016.22,3017.4,2958.08,2980.38,818335560.0,
2019-08-01,2980.32,3013.59,2945.23,2953.56,675595461.0,
2019-08-02,2943.9,2945.5,2914.11,2932.05,580375737.0,
2019-08-05,2898.07,2898.07,2822.12,2844.74,766359274.0,
2019-08-06,2861.18,2884.4,2847.42,2881.77,588942375.0,
2019-08-07,2858.65,2892.17,2825.71,2883.98,633122957.0,
2019-08-08,2896.21,2938.72,2894.47,2938.09,653657391.0,
2019-08-09,2930.51,2935.75,2900.15,2918.65,500491414.0,
2019-08-12,2907.07,2907.58,2873.14,2883.75,399101617.0,
2019-08-13,2880.72,2943.31,2877.05,2926.32,563420961.0,
2019-08-14,2894.15,2894.15,2839.64,2840.6,692631694.0,
2019-08-15,2846.2,2856.67,2825.51,2847.6,585071376.0,
2019-08-16,2864.74,2893.63,2864.74,2888.68,591597576.0,
2019-08-19,2913.48,2931.0,2913.48,2923.65,497584853.0,
2019-08-20,2919.01,2923.63,2899.6,2900.51,451459948.0,
2019-08-21,2922.04,2928.73,2917.91,2924.43,399340157.0,
2019-08-22,2930.94,2939.08,2904.51,2922.95,430434567.0,
2019-08-23,2911.07,2927.01,2834.97,2847.11,700619550.0,
2019-08-26,2866.7,2879.27,2856.0,2878.38,463912564.0,
2019-08-27,2893.14,2898.79,2860.59,2869.16,558676392.0,
2019-08-28,2861.28,2890.03,2853.05,2887.94,442743559.0,
2019-08-29,2910.37,2930.5,2905.67,2924.58,421202599.0,
2019-08-30,2937.09,2940.43,2913.32,2926.46,532980531.0,
2019-09-03,2909.01,2914.39,2891.85,2906.27,489524393.0,
2019-09-04,2924.67,2938.84,2921.86,2937.78,449778606.0,
2019-09-05,2960.6,2985.86,2960.6,2976.0,535529513.0,
2019-09-06,2980.33,2985.03,2972.51,2978.71,445306999.0,
2019-09-09,2988.43,2989.43,2969.39,2978.43,537167489.0,
2019-09-10,2971.01,2979.39,2957.01,2979.39,575489940.0,
2019-09-11,2981.41,3000.93,2975.31,3000.93,523074343.0,
2019-09-12,3009.08,3020.74,3000.92,3009.57,556338228.0,
2019-09-13,3012.21,3017.33,3002.9,3007.39,491998481.0,
2019-09-16,2996.41,3002.19,2990.67,2997.96,503095882.0,
2019-09-17,2995.67,3006.21,2993.73,3005.7,478756144.0,
2019-09-18,3001.5,3007.83,2978.57,3006.73,506970627.0,
2019-09-19,3010.36,3021.99,3003.16,3006.79,466918496.0,
2019-09-20,3008.42,3016.37,2984.68,2992.07,1610555637.0,
2019-09-23,2983.5,2999.15,2982.23,2991.78,475428043.0,
2019-09-24,3002.43,3007.98,2957.73,2966.6,599469001.0,
2019-09-25,2968.35,2989.82,2952.86,2984.87,510070023.0,
2019-09-26,2985.73,2987.28,2963.71,2977.62,452508818.0,
2019-09-27,2985.47,2987.31,2945.53,2961.79,477747416.0,
2019-09-30,2967.07,2983.85,2967.07,2976.74,496904390.0,
2019-10-01,2983.69,2992.53,2938.7,2940.25,487737183.0,
2019-10-02,2924.78,2924.78,2874.93,2887.61,605438170.0,
2019-10-03,2885.38,2911.13,2855.94,2910.63,490037007.0,
2019-10-04,2918.56,2953.74,2918.56,2952.01,450077902.0,
2019-10-07,2944.23,2959.75,2935.68,2938.79,464173131.0,
2019-10-08,2920.4,2925.47,2892.66,2893.06,486681493.0,
2019-10-09,2911.1,2929.32,2907.41,2919.4,392191350.0,
2019-10-10,2918.55,2948.46,2917.12,2938.13,449257556.0,
2019-10-11,2963.07,2993.28,2963.07,2970.27,543535029.0,
2019-10-14,2965.81,2972.84,2962.94,2966.15,385116809.0,
2019-10-15,2973.61,3003.28,2973.61,2995.68,424302970.0,
2019-10-16,2989.68,2997.54,2985.2,2989.69,474187297.0,
2019-10-17,3000.77,3008.29,2991.79,2997.95,424674621.0,
2019-10-18,2996.84,3000.0,2976.31,2986.2,629007999.0,
2019-10-21,2996.48,3007.33,2995.35,3006.72,488376210.0,
2019-10-22,3010.73,3014.57,2995.04,2995.99,456454506.0,
2019-10-23,2994.01,3004.78,2991.21,3004.52,468175599.0,
2019-10-24,3014.78,3016.07,3000.42,3010.29,487778413.0,
2019-10-25,3003.32,3027.39,3001.94,3022.55,464691325.0,
2019-10-28,3032.12,3044.08,3032.12,3039.42,463026111.0,
2019-10-29,3035.39,3047.87,3034.81,3036.89,451403455.0,
2019-10-30,3039.74,3050.1,3025.96,3046.77,486270335.0,
2019-10-31,3046.9,3046.9,3023.19,3037.56,673060009.0,
2019-11-01,3050.72,3066.95,3050.72,3066.91,510301237.0,
2019-11-04,3078.96,3085.2,3074.87,3078.27,524848878.0,
2019-11-05,3080.8,3083.95,3072.15,3074.62,585634570.0,
2019-11-06,3075.1,3078.34,3065.89,3076.78,544288522.0,
2019-11-07,3087.02,3097.77,3080.23,3085.18,566117910.0,
2019-11-08,3081.25,3093.09,3073.58,3093.08,460757054.0,
2019-11-11,3080.33,3088.33,3075.82,3087.01,366044400.0,
2019-11-12,3089.28,3102.61,3084.73,3091.84,434953689.0,
2019-11-13,3084.18,3098.06,3078.8,3094.04,454607412.0,
2019-11-14,3090.75,3098.2,3083.26,3096.63,408390424.0,
2019-11-15,3107.92,3120.46,3104.6,3120.46,579104868.0,
2019-11-18,3117.91,3124.17,3112.06,3122.03,521730492.0,
2019-11-19,3127.45,3127.64,3113.47,3120.18,513153035.0,
2019-11-20,3114.66,3118.97,3091.41,3108.46,756408988.0,
2019-11-21,3108.49,3110.11,3094.55,3103.54,476836171.0,
2019-11-22,3111.41,3112.87,3099.26,3110.29,418027927.0,
2019-11-25,3117.44,3133.83,3117.44,3133.64,513728761.0,
2019-11-26,3134.85,3142.69,3131.0,3140.52,986041660.0,
2019-11-27,3145.49,3154.26,3143.41,3153.63,421853938.0,
2019-11-29,3147.18,3150.3,3139.34,3140.98,286602291.0,
2019-12-02,3143.85,3144.31,3110.78,3113.87,497591273.0,
2019-12-03,3087.41,3094.97,3070.33,3093.2,557374678.0,
2019-12-04,3103.5,3119.38,3102.53,3112.76,528372221.0,
2019-12-05,3119.21,3119.45,3103.76,3117.43,462499605.0,
2019-12-06,3134.62,3150.6,3134.62,3145.91,489116706.0,
2019-12-09,3141.86,3148.87,3135.46,3135.96,468488007.0,
2019-12-10,3135.36,3142.12,3126.09,3132.52,460145225.0,
2019-12-11,3135.75,3143.98,3133.21,3141.63,472523605.0,
2019-12-12,3141.23,3176.28,3138.47,3168.57,575875664.0,
2019-12-13,3166.65,3182.68,3156.51,3168.8,505261345.0,
2019-12-16,3183.63,3197.71,3183.63,3191.45,640194352.0,
2019-12-17,3195.4,3198.22,3191.03,3192.52,568033435.0,
2019-12-18,3195.21,3198.48,3191.14,3191.14,598958742.0,
2019-12-19,3192.32,3205.48,3192.32,3205.37,592606963.0,
2019-12-20,3223.33,3225.65,3216.03,3221.22,1760995206.0,
2019-12-23,3226.05,3227.78,3222.3,3224.01,467684564.0,
2019-12-24,3225.45,3226.43,3220.51,3223.38,170793796.0,
2019-12-26,3227.2,3240.08,3227.2,3239.91,316662796.0,
2019-12-27,3247.23,3247.93,3234.37,3240.02,335876636.0,
2019-12-30,3240.09,3240.92,3216.57,3221.29,344987511.0,
2019-12-31,3215.18,3231.72,3212.03,3230.78,431595893.0,
2020-01-02,3244.67,3258.14,3235.53,3257.85,517131498.0,
2020-01-03,3226.36,3246.15,3222.34,3234.85,509241848.0,
2020-01-06,3217.55,3246.84,3214.64,3246.28,575576705.0,
2020-01-07,3241.86,3244.91,3232.43,3237.18,499721948.0,
2020-01-08,3238.59,3267.07,3236.67,3253.05,542641238.0,
2020-01-09,3266.03,3275.58,3263.67,3274.7,505064644.0,
2020-01-10,3281.81,3282.99,3260.86,3265.35,453658958.0,
2020-01-13,3271.13,3288.13,3268.43,3288.13,487943076.0,
2020-01-14,3285.35,3294.25,3277.19,3283.15,557099156.0,
2020-01-15,3282.27,3298.66,3280.69,3289.29,498362684.0,
2020-01-16,3302.97,3317.11,3302.82,3316.81,506723004.0,
2020-01-17,3323.66,3329.88,3318.86,3329.62,718131260.0,
2020-01-21,3321.03,3329.79,3316.61,3320.79,643282954.0,
2020-01-22,3330.02,3337.77,3320.04,3321.75,525750950.0,
2020-01-23,3315.77,3326.88,3301.87,3325.54,575204996.0,
2020-01-24,3333.1,3333.18,3281.53,3295.47,558038749.0,
2020-01-27,3247.16,3258.85,3234.5,3243.63,605359533.0,
2020-01-28,3255.35,3285.78,3253.22,3276.24,528076616.0,
2020-01-29,3289.46,3293.47,3271.89,3273.4,540373645.0,
2020-01-30,3256.45,3285.91,3242.8,3283.66,578126695.0,
2020-01-31,3282.33,3282.33,3214.68,3225.52,875679107.0,
2020-02-03,3235.66,3268.44,3235.66,3248.92,598835776.0,
2020-02-04,3280.61,3306.92,3280.61,3297.59,591876110.0,
2020-02-05,3324.91,3337.58,3313.75,3334.69,608121958.0,
2020-02-06,3344.92,3347.96,3334.39,3345.78,553907100.0,
2020-02-07,3335.54,3341.42,3322.12,3327.71,507416780.0,
2020-02-10,3318.28,3352.26,3317.77,3352.09,488488621.0,
2020-02-11,3365.87,3375.63,3352.72,3357.75,471668588.0,
2020-02-12,3370.5,3381.47,3369.72,3379.45,535533382.0,
2020-02-13,3365.9,3385.09,3360.52,3373.94,515936017.0,
2020-02-14,3378.08,3380.69,3366.15,3380.16,476855596.0,
2020-02-18,3369.04,3375.01,3355.61,3370.29,543398456.0,
2020-02-19,3380.39,3393.52,3378.83,3386.15,469249670.0,
2020-02-20,3380.45,3389.15,3341.02,3373.23,539161801.0,
2020-02-21,3360.5,3360.76,3328.45,3337.75,680523110.0,
2020-02-24,3257.61,3259.81,3214.65,3225.89,791106187.0,
2020-02-25,3238.94,3246.99,3118.77,3128.21,890696494.0,
2020-02-26,3139.9,3182.51,3108.99,3116.39,836587088.0,
2020-02-27,3062.54,3097.07,2977.39,2978.76,1135994401.0,
2020-02-28,2916.9,2959.72,2855.84,2954.22,1663860666.0,
2020-03-02,2974.28,3090.96,2945.19,3090.23,1125426198.0,
2020-03-03,3096.46,3136.72,2976.63,3003.37,1146478283.0,
2020-03-04,3045.75,3130.97,3034.38,3130.12,852867217.0,
2020-03-05,3075.7,3083.04,2999.83,3023.94,910652768.0,
2020-03-06,2954.2,2985.93,2901.54,2972.37,1069655941.0,
2020-03-09,2863.89,2863.89,2734.43,2746.56,1310723103.0,
2020-03-10,2813.48,2882.59,2734.0,2882.23,1159349137.0,
2020-03-11,2825.6,2825.6,2707.22,2741.38,1122243487.0,
2020-03-12,2630.86,2660.95,2478.86,2480.64,1432304966.0,
2020-03-13,2569.99,2711.33,2492.37,2711.02,1377727520.0,
2020-03-16,2508.59,2562.98,2380.94,2386.13,1340847421.0,
2020-03-17,2425.66,2553.93,2367.04,2529.19,1333782991.0,
2020-03-18,2436.5,2453.57,2280.52,2398.1,1313314132.0,
2020-03-19,2393.48,2466.97,2319.78,2409.39,1128760287.0,
2020-03-20,2431.94,2453.01,2295.56,2304.92,1712397273.0,
2020-03-23,2290.71,2300.73,2191.86,2237.4,1128845260.0,
2020-03-24,2344.44,2449.71,2344.44,2447.33,1217256349.0,
2020-03-25,2457.77,2571.42,2407.53,2475.56,1249729967.0,
2020-03-26,2501.29,2637.01,2500.72,2630.07,1102835603.0,
2020-03-27,2555.87,2615.91,2520.02,2541.47,916669339.0,
2020-03-30,2558.98,2631.8,2545.28,2626.65,856128675.0,
2020-03-31,2614.69,2641.39,2571.15,2584.59,1223385239.0,
2020-04-01,2498.08,2522.75,2447.49,2470.5,909256993.0,
2020-04-02,2458.54,2533.22,2455.79,2526.9,894982891.0,
2020-04-03,2514.92,2538.18,2459.96,2488.65,925587154.0,
2020-04-06,2578.28,2676.85,2574.57,2663.68,1042822119.0,
2020-04-07,2738.65,2756.89,2657.67,2659.41,968741223.0,
2020-04-08,2685.0,2760.75,2663.3,2749.98,801026832.0,
2020-04-09,2776.99,2818.57,2762.36,2789.82,961378961.0,
2020-04-13,2782.46,2782.46,2721.17,2761.63,721112241.0,
2020-04-14,2805.1,2851.85,2805.1,2846.06,743625312.0,
2020-04-15,2795.64,2801.88,2761.54,2783.36,730687071.0,
2020-04-16,2799.34,2806.51,2764.32,2799.55,753452464.0,
2020-04-17,2842.43,2879.22,2830.88,2874.56,959584402.0,
2020-04-20,2845.62,2868.98,2820.43,2823.16,706781951.0,
2020-04-21,2784.81,2785.54,2727.1,2736.56,747021645.0,
2020-04-22,2787.89,2815.1,2775.95,2799.31,668873157.0,
2020-04-23,2810.42,2844.9,2794.26,2797.8,677686455.0,
2020-04-24,2812.64,2842.71,2791.76,2836.74,718657747.0,
2020-04-27,2854.65,2887.72,2852.89,2878.48,610804555.0,
2020-04-28,2909.96,2921.15,2860.71,2863.39,670940933.0,
2020-04-29,2918.46,2954.86,2912.16,2939.51,826374125.0,
2020-04-30,2930.91,2930.91,2892.47,2912.43,1061916384.0,
2020-05-01,2869.09,2869.09,2821.61,2830.71,657506857.0,
2020-05-04,2815.01,2844.24,2797.85,2842.74,650836137.0,
2020-05-05,2868.88,2898.23,2863.55,2868.44,613338394.0,
2020-05-06,2883.14,2891.11,2847.65,2848.42,596637737.0,
2020-05-07,2878.26,2901.92,2876.48,2881.19,618126081.0,
2020-05-08,2908.83,2932.16,2902.88,2929.8,566651754.0,
2020-05-11,2915.46,2944.25,2903.44,2930.32,595622531.0,
2020-05-12,2939.5,2945.82,2869.59,2870.12,595423642.0,
2020-05-13,2865.86,2874.14,2793.15,2820.0,761340552.0,
2020-05-14,2794.54,2852.8,2766.64,2852.5,706517143.0,
2020-05-15,2829.95,2865.01,2816.78,2863.7,1024342720.0,
2020-05-18,2913.86,2968.09,2913.86,2953.91,800533514.0,
2020-05-19,2948.59,2964.21,2922.35,2922.94,581011266.0,
2020-05-20,2953.63,2980.29,2953.63,2971.61,589509705.0,
2020-05-21,2969.95,2978.5,2938.57,2948.51,585595360.0,
2020-05-22,2948.05,2956.76,2933.59,2955.45,452308586.0,
2020-05-26,3004.08,3021.72,2988.17,2991.77,757844792.0,
2020-05-27,3015.65,3036.25,2969.75,3036.13,740053186.0,
2020-05-28,3046.61,3068.67,3023.4,3029.73,691715314.0,
2020-05-29,3025.17,3049.17,2998.61,3044.31,1607090388.0,
2020-06-01,3038.78,3062.18,3031.54,3055.73,539492642.0,
2020-06-02,3064.78,3081.07,3051.64,3080.82,638748969.0,
2020-06-03,3098.9,3130.94,3098.9,3122.87,664131047.0,
2020-06-04,3111.56,3128.91,3090.41,3112.35,784969099.0,
2020-06-05,3163.84,3211.72,3163.84,3193.93,1015182134.0,
2020-06-08,3199.92,3233.13,3196.0,3232.39,804790515.0,
2020-06-09,3213.32,3222.71,3193.11,3207.18,713443262.0,
2020-06-10,3213.42,3223.27,3181.49,3190.14,771297979.0,
2020-06-11,3123.53,3123.53,2999.49,3002.1,947088300.0,
2020-06-12,3071.04,3088.42,2984.47,3041.31,801367164.0,
2020-06-15,2993.76,3079.76,2965.66,3066.59,785779880.0,
2020-06-16,3131.0,3153.45,3076.06,3124.74,807726824.0,
2020-06-17,3136.13,3141.16,3108.03,3113.49,644978627.0,
2020-06-18,3101.64,3120.0,3093.51,3115.34,646183328.0,
2020-06-19,3140.29,3155.53,3083.11,3097.74,2263049332.0,
2020-06-22,3094.42,3120.92,3079.39,3117.86,709123735.0,
2020-06-23,3138.7,3154.9,3127.12,3131.29,708016503.0,
2020-06-24,3114.4,3115.01,3032.13,3050.33,788986760.0,
2020-06-25,3046.6,3086.25,3024.01,3083.76,661457084.0,
2020-06-26,3073.2,3073.73,3004.63,3009.05,1537463295.0,
2020-06-29,3018.59,3053.89,2999.74,3053.24,612981450.0,
2020-06-30,3050.2,3111.51,3047.83,3100.29,803385927.0,
2020-07-01,3105.92,3128.44,3101.17,3115.86,611490959.0,
2020-07-02,3143.64,3165.81,3124.52,3130.01,587877738.0,
2020-07-06,3155.29,3182.59,3155.29,3179.72,620412540.0,
2020-07-07,3166.44,3184.15,3142.93,3145.32,574607294.0,
2020-07-08,3153.07,3171.8,3136.53,3169.94,592628138.0,
2020-07-09,3176.17,3179.78,3115.7,3152.05,618475892.0,
2020-07-10,3152.47,3186.82,3136.22,3185.04,551891752.0,
2020-07-13,3205.08,3235.32,3149.43,3155.22,669535136.0,
2020-07-14,3141.11,3200.95,3127.66,3197.52,642171870.0,
2020-07-15,3225.98,3238.28,3200.76,3226.56,662385854.0,
2020-07-16,3208.36,3220.39,3198.59,3215.57,516392554.0,
2020-07-17,3224.21,3233.52,3205.65,3224.73,613258826.0,
2020-07-20,3224.29,3258.61,3215.16,3251.84,543165349.0,
2020-07-21,3268.52,3277.29,3247.77,3257.3,594082165.0,
2020-07-22,3254.86,3279.32,3253.1,3276.02,549796664.0,
2020-07-23,3271.64,3279.99,3222.66,3235.66,629465030.0,
2020-07-24,3218.58,3227.26,3200.05,3215.63,573324661.0,
2020-07-27,3219.84,3241.43,3214.25,3239.41,554595790.0,
2020-07-28,3234.27,3243.72,3216.17,3218.44,485107250.0,
2020-07-29,3227.22,3264.74,3227.22,3258.44,558845159.0,
2020-07-30,3231.76,3250.92,3204.13,3246.22,545268680.0,
2020-07-31,3270.45,3272.17,3220.26,3271.12,946651266.0,
2020-08-03,3288.26,3302.73,3284.53,3294.61,587010888.0,
2020-08-04,3289.92,3306.84,3286.37,3306.51,552035313.0,
2020-08-05,3317.37,3330.77,3317.37,3327.77,571356958.0,
2020-08-06,3323.17,3351.03,3318.14,3349.16,539314712.0,
2020-08-07,3340.05,3352.54,3328.72,3351.28,529715837.0,
2020-08-10,3356.04,3363.29,3335.44,3360.47,596039843.0,
2020-08-11,3370.34,3381.01,3326.44,3333.69,653971003.0,
2020-08-12,3355.46,3387.89,3355.46,3380.35,532752781.0,
2020-08-13,3372.95,3387.24,3363.35,3373.43,472249676.0,
2020-08-14,3368.66,3378.51,3361.64,3372.85,430449295.0,
2020-08-17,3380.86,3387.59,3379.22,3381.99,489813809.0,
2020-08-18,3387.04,3395.06,3370.15,3389.78,453925232.0,
2020-08-19,3392.51,3399.54,3369.66,3374.85,503452702.0,
2020-08-20,3360.48,3390.8,3354.69,3385.51,460783572.0,
2020-08-21,3386.01,3399.96,3379.31,3397.16,571644034.0,
2020-08-24,3418.09,3432.09,3413.13,3431.28,553925029.0,
2020-08-25,3435.95,3444.21,3425.84,3443.62,460443965.0,
2020-08-26,3449.97,3481.07,3444.15,3478.73,484306018.0,
2020-08-27,3485.14,3501.38,3468.35,3484.55,534303737.0,
2020-08-28,3494.69,3509.23,3484.32,3508.01,526053775.0,
2020-08-31,3509.73,3514.77,3493.25,3500.31,765493717.0,
2020-09-01,3507.44,3528.03,3494.6,3526.65,557623840.0,
2020-09-02,3543.76,3588.11,3535.23,3580.84,655400187.0,
2020-09-03,3564.74,3564.85,3427.41,3455.06,821258406.0,
2020-09-04,3453.6,3479.15,3349.63,3426.96,795277481.0,
2020-09-08,3371.88,3379.97,3329.27,3331.84,838806293.0,
2020-09-09,3369.82,3424.77,3366.84,3398.96,677126691.0,
2020-09-10,3412.56,3425.55,3329.25,3339.19,659201244.0,
2020-09-11,3352.7,3368.95,3310.47,3340.97,613821897.0,
2020-09-14,3363.56,3402.93,3363.56,3383.54,625988210.0,
2020-09-15,3407.73,3419.48,3389.25,3401.2,601889138.0,
2020-09-16,3411.23,3428.92,3384.45,3385.49,763615740.0,
2020-09-17,3346.86,3375.17,3328.82,3357.01,774823903.0,
2020-09-18,3357.38,3362.27,3292.4,3319.47,1873495751.0,
2020-09-21,3285.57,3285.57,3229.1,3281.06,864396886.0,
2020-09-22,3295.75,3320.31,3270.95,3315.57,662841236.0,
2020-09-23,3320.11,3323.35,3232.57,3236.92,683970004.0,
2020-09-24,3226.14,3278.7,3209.45,3246.59,596712630.0,
2020-09-25,3236.66,3306.88,3228.44,3298.46,545375720.0,
2020-09-28,3333.9,3360.74,3332.91,3351.6,592684570.0,
2020-09-29,3350.92,3357.92,3327.54,3335.47,455834230.0,
2020-09-30,3341.21,3393.56,3340.47,3363.0,776233965.0,
2020-10-01,3385.87,3397.18,3361.39,3380.8,587527756.0,
2020-10-02,3338.94,3369.1,3323.69,3348.44,585678771.0,
2020-10-05,3367.27,3409.57,3367.27,3408.63,551280001.0,
2020-10-06,3408.74,3431.56,3354.54,3360.95,621769280.0,
2020-10-07,3384.56,3426.26,3384.56,3419.45,537482963.0,
2020-10-08,3434.28,3447.28,3428.15,3446.83,512431318.0,
2020-10-09,3459.67,3482.34,3458.07,3477.13,566334825.0,
2020-10-12,3500.02,3549.85,3499.61,3534.22,582962262.0,
2020-10-13,3534.01,3534.01,3500.86,3511.93,550320575.0,
2020-10-14,3515.47,3527.94,3480.55,3488.67,511998911.0,
2020-10-15,3453.72,3489.08,3440.89,3483.34,491315877.0,
2020-10-16,3493.5,3515.76,3480.45,3483.81,611953287.0,
2020-10-19,3493.66,3502.42,3419.93,3426.92,574726743.0,
2020-10-20,3439.38,3476.93,3435.65,3443.12,492245323.0,
2020-10-21,3439.91,3464.86,3433.06,3435.56,517460300.0,
2020-10-22,3438.5,3460.53,3415.34,3453.49,550346615.0,
2020-10-23,3464.9,3466.46,3440.45,3465.39,492276706.0,
2020-10-26,3441.42,3441.42,3364.86,3400.97,587566793.0,
2020-10-27,3403.15,3409.51,3388.71,3390.68,559489256.0,
2020-10-28,3342.48,3342.48,3268.89,3271.03,774474596.0,
2020-10-29,3277.17,3341.05,3259.82,3310.11,659853363.0,
2020-10-30,3293.59,3304.93,3233.94,3269.96,845497980.0,
2020-11-02,3296.2,3330.14,3279.74,3310.24,637569959.0,
2020-11-03,3336.25,3389.49,3336.25,3369.16,577259081.0,
2020-11-04,3406.46,3486.25,3405.17,3443.44,734881227.0,
2020-11-05,3485.74,3529.05,3485.74,3510.45,611197626.0,
2020-11-06,3508.34,3521.58,3484.34,3509.44,537798226.0,
2020-11-09,3583.04,3645.99,3547.48,3550.5,1190510480.0,
2020-11-10,3543.26,3557.22,3511.91,3545.53,840924044.0,
2020-11-11,3563.22,3581.16,3557.0,3572.66,605452917.0,
2020-11-12,3562.67,3569.02,3518.58,3537.01,590952415.0,
2020-11-13,3552.57,3593.66,3552.57,3585.15,534057352.0,
2020-11-16,3600.16,3628.51,3600.16,3626.91,723504475.0,
2020-11-17,3610.31,3623.11,3588.68,3609.53,605174887.0,
2020-11-18,3612.09,3619.09,3567.33,3567.79,629084783.0,
2020-11-19,3559.41,3585.22,3543.84,3581.87,578426915.0,
2020-11-20,3579.31,3581.23,3556.85,3557.54,633570948.0,
